,REFCODE,Habit,Solvent,SMILES
48002,YOBCAW,needle,Chloroform,CCCCCCCCOc1ccc2ccc3c4ccc5cccc6ccc(c7ccc1c2c37)c4c56
48003,YOBCIE,block,methanol at room temperature,CC12CC(O)C3C(C=CC4=CC(=O)CCC34CO)C1(O)CCC2O
48004,YOBKIK,block,pentane,CCO(CC)[Sr]12(N(C(C)C)C(=N1C(C)C)N([Si](C)(C)C)[Si](C)(C)C)N(C(C)C)C(=N2C(C)C)N([Si](C)(C)C)[Si](C)(C)C
48005,YOBLOQ,plate,dichloromethane/methanol,Brc1ccc(cc1)N(c1ccc(Br)cc1)c1cc(N(c2ccc(Br)cc2)c2cc(N(c3ccc(Br)cc3)c3ccc(Br)cc3)c(Br)cc2Br)c(Br)cc1Br
48006,YOBPAJ,plate,chloroform/hexane,Fc1ccc(cc1)C1=CC=C(C2=Nc3c4ccccc4c4ccccc4c3N2c2ccccc2)C2=NSN=C12
48007,YOBPEN,plate,chloroform/hexane,FC(F)(F)c1ccc(cc1)C1=CC=C(C2=Nc3c4ccccc4c4ccccc4c3N2c2ccccc2)C2=NSN=C12
48008,YOBQAH,column,dichloromethane/petroleum ether,C=C1CNC(=O)O1
48009,YOBQIP,prism,95% ethanol,O=C1OC(CC(C1c1ccccc1)c1ccccc1)c1ccccc1
48010,YOBXOD,block,hexane,CC(C)(C)[Si](C)(C(C)(C)C)[Si]12[Se][Si]1([Si](C)(C(C)(C)C)C(C)(C)C)[Si]2([Si](C)(C(C)(C)C)C(C)(C)C)[Si](C)(C(C)(C)C)C(C)(C)C
48011,YOBXUJ,plate,hexane,CC(C)(C)[Si](C)(C(C)(C)C)[Si]12[Te][Si]1([Si](C)(C(C)(C)C)C(C)(C)C)[Si]2([Si](C)(C(C)(C)C)C(C)(C)C)[Si](C)(C(C)(C)C)C(C)(C)C
48012,YOBYAQ,block,hexane,CC(C)(C)[Si](C)([Si]1=[Si]([Si](C)(C(C)(C)C)C(C)(C)C)[Si]([Se]1)([Si](C)(C(C)(C)C)C(C)(C)C)[Si](C)(C(C)(C)C)C(C)(C)C)C(C)(C)C
48013,YOBZUL,block,dichloromethane,OC1CCC=CCCC1O
48014,YOCCOJ,plate,methanol,COC(=O)C1C(CC2C(C(=O)OC)C1(O)C(C(=C2C(=O)OC)O)C(=O)OC)c1ccccc1Br
48015,YOCCOL,plate,Re-crystallisation from solvent: chloroform/hexane,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccccc1
48016,YOCCUR,prism,Re-crystallisation from solvent: chloroform/hexane,Cc1ccc(cc1)C1=CC=C(C2=Nc3c4ccccc4c4ccccc4c3N2c2ccccc2)C2=NSN=C12
48017,YOCDAY,plate,Re-crystallisation from solvent: chloroform/hexane,COc1ccc(cc1)C1=CC=C(C2=Nc3c4ccccc4c4ccccc4c3N2c2ccccc2)C2=NSN=C12
48018,YOCDEC,plate,Re-crystallisation from solvent: chloroform/hexane,CCOc1ccc(cc1)C1=CC=C(C2=Nc3c4ccccc4c4ccccc4c3N2c2ccccc2)C2=NSN=C12
48019,YOCFEE,block,The material was recrystallised from DCM by slow evaporation,COC(=O)C1C(F)C(F)CN1C(C)=O
48020,YOCFOO,block,The material was recrystallised from DCM by slow evaporation,CC(C)(C)OC(=O)N1CC(F)C(F)C1C(=O)OCc1ccccc1
48021,YOCHOO,irregular,dichloromethane/methanol,COc1cc(cc(OC)c1OC)C1C#CCCCCC#CC1c1cc(OC)c(OC)c(OC)c1
48022,YOCLIO,slab,The material was recrystallised from dichloromethane by slow evaporation,CC(=O)N1CC2OC2C1C(=O)OCc1ccccc1
48023,YOCQEN,prism,ethanol,COc1ccc(cc1)C1CC(=O)C(Cc2ccccc2)C(N1)c1ccc(OC)cc1
48024,YOCQIR,needle,methanol,COC(=O)CCCSC1=NC(=C(N1)c1ccc(F)cc1)c1ccncc1
48025,YOCQUD,block,deuterochloroform,Cc1ccc2nc(cc(c3ccccc3)c2c1)c1ccccc1
48026,YOCRAK,block,ethanol,Oc1ccccc1C=Nc1ccc(cc1)C#N
48027,YOCREO,block,chloroform,CC1=C(c2cc(Cl)ccc2O1)S(=O)(=O)c1ccccc1
48028,YOCROY,prism,ethanol,O=C(NC(=S)Nc1cccc(c1)C#N)C1=CC=CO1
48029,YOCSEP,block,ethanol,O=N(=O)c1ccc(Oc2ccc3ccccc3c2c2c(Oc3ccc(cc3)N(=O)=O)ccc3ccccc23)cc1
48030,YOCTOA,block,ethanol,CCOC(=O)CN1CCSC1=NC#N
48031,YOCTUG,prism,diethyl ether,CCOP(=O)(OCC)C1C(c2ccc(OC)cc2)c2c(OC1=O)cc(O)c1ccccc21
48032,YOCVAO,block,dichloromethane/methanol,CCCOc1ccc(cc1C(=O)OC)C(=O)CBr
48033,YOCVES,prism,ethanol,Clc1cc(Cl)cc(NC(=O)c2ccccc2)c1
48034,YOCVOC,block,acetonitrile,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1
48035,YOCVUI,block,toluene,ClC1=C(Cl)C2(Cl)CC1(Cl)C1CCC3C(CCC21)C1(Cl)C(=C(Cl)C3(Cl)C1(Cl)Cl)Cl
48036,YOCWET,Rod,acetone,CCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(O)=O
48037,YOCWIX,block,dichloromethane/chloroform,OCCN(CCO)Cc1cc(cc(c1)N(=O)=O)N(=O)=O
48038,YOCWOD,block,benzene,OC(CN1C=NC=N1)c1ccccc1
48039,YOCWUJ,block,acetone,CC(C)c1ccc2OC(=C(c2c1)S(=O)(=O)c1ccccc1)C
48040,YOCXAQ,block,"N,N-dimethylformamide/ethanol",COc1ccc(NC(=O)C2=C(SC3=C2CCN(C)C3)N=Cc2ccc(C)cc2)cc1
48041,YOCXEU,plate,ethanol/water,NC(=O)CSC1=NN=C(N1Cc1ccccc1)C1=CC=CO1
48042,YOCXUM,block,Ethanol,Cc1cc(N)ncc1Br
48043,YODDOL,prism,ethanol,Cc1ccc(cc1)S(=O)(=O)NC(=O)C(Cl)Cl
48044,YODDUR,rod,ethanol,Clc1cccc(Cl)c1NC(=O)c1ccccc1Cl
48045,YODFAZ01,rectangular plate,ethanol,Cc1ccc(NC(=O)c2ccccc2C)cc1
48046,YODFED,rod-shaped,hexane/ethyl acetate,Fc1ccc(COC(CN2C=Nc3ccccc23)c2ccccc2)cc1
48047,YODFIH,plate,ethanol/dichloromethane,COc1cc2cc(OC)c(cc2cc1S(=O)(=O)NC(C)C)S(=O)(=O)NC(C)C
48048,YODFON,Platelet,petroleum ether,ClCC(=O)c1ccc(Oc2ccc(cc2)C(=O)CCl)cc1
48049,YODFUT01,block,ethanol,CCCNc1ccc(cc1N(=O)=O)C(=O)OCC
48050,YODGAA,Block,acetone/dimethylformamide,CC(C)Cc1ccc(cc1)C(C)C1=NNC(=S)N1N=Cc1c(Cl)cccc1Cl
48051,YODHAB,Plate,ethanol,CC1=NNC(=S)N1N=Cc1ccc(Br)cc1
48052,YODHAD,blocks,Re-crystallisation from solvent,COC(=O)c1ccc2OCC(Sc2c1)=Cc1ccccc1
48053,YODHEG,plate,Re-crystallisation from solvent,CC(=C)COCc1c2CC3(C)COCc4c5OCOc5cc(c2cc2OCOc12)c34
48054,YODHEH,block,Re-crystallisation from solvent,C1Oc2ccccc2[Se]C1=Cc1cccc2ccccc12
48055,YODHIJ,prism,ethanol,ON=C1Nc2ccccc2NC1=NO
48056,YODHIK,plate,Re-crystallisation from solvent,COc1ccc2c(CC3(C)COCc4cccc2c34)c1
48057,YODHIL,block,ethanol,Cc1cc(Br)cnc1N
48058,YODHOP,block,methanol,COc1cc2CC(C)C(C)(O)Cc3cc(OC)c(OC)c(OC)c3c2c(OC)c1OC
48059,YODHOQ,plate,Re-crystallisation from solvent,COc1ccc2c(CC3(C)COCc4c5OCOc5cc2c34)c1
48060,YODHOR,block,Isopropyl alcohol,Clc1ccccc1NC(=O)C(CCN(=O)=O)c1ccccc1
48061,YODHUV,block,ethanol,CN1CNC(=NN(=O)=O)N(C)C1
48062,YODHUW,plate,Re-crystallisation from solvent,CC(=C)COCc1c2OCOc2cc2CC3(C)COCc4c5OCOc5cc(c12)c34
48063,YODJAD,block,ethyl acetate,CC(=O)NC1=NC=CS1
48064,YODJEH,prism,ethanol,Cc1ccc(cc1)C(=O)Oc1ccc(Cl)cc1
48065,YODJIL,block,ethanol,CC(=O)Oc1ccc(CCl)c2cccnc12
48066,YODJOR,Plate,ethanol,ClC(Cl)C(=O)NS(=O)(=O)c1ccc(Cl)cc1
48067,YODJUX,prism,ethanol,ClC(Cl)C(=O)NS(=O)(=O)c1ccccc1
48068,YODKAE,block,chloroform,Oc1ccc(c2C(=O)C=CC(=O)c12)N(=O)=O
48069,YODKEI,block,dimethylformamide,COc1cccc(c1)C(=O)C=Cc1ccccc1Cl
48070,YODKIM,prism,ethanol,Clc1cccc(OC(=O)c2ccccc2)c1
48071,YODKOS,block,hexane/ethyl acetate,Clc1ccc(COC(CN2C=Nc3ccccc23)c2ccccc2)cc1Cl
48072,YODLAF,Needle,"N,N-dimethylformamide",Clc1ccc(cc1)C=CC(=O)C1=CC=CS1
48073,YODLIN,needle,ethyl acetate,ClCc1ccc(CCl)c2ccccc12
48074,YODLOT,block,benzene,CSC1=C(CC(O)=O)Oc2c(C)cc(C)cc12
48075,YODLUZ,Prism,methanol,N#Cc1ccc(CSC2=NN=C(SCc3ccc(cc3)C#N)S2)cc1
48076,YODMIO,shard,isopropanol,O=C(CN1C=NC=N1)c1ccccc1
48077,YODMOU,plate,ethanol,Cc1cccc(C)c1NC(=O)c1ccccc1C
48078,YODMUA,block,ethanol,NC(=S)NN=Cc1cc(ccc1O)N(=O)=O
48079,YODMUC01,block,ethyl acetate / petroleum ether,CN1C(=O)N(C)C(CC#C)(Nc2ccc(Br)cc2)C1=O
48080,YODNEL,block,dichloromethane,COC(=O)C(=NNc1ccc(cc1)N(=O)=O)C(C)=O
48081,YODNIP,block,ethyl acetate/hexane,Cc1ccc(OCC(=O)NCc2ccccc2)c(Cl)c1
48082,YODNOV,block,ethyl acetate/hexane,Clc1cccc(Cl)c1OCC(=O)NCc1ccccc1
48083,YODNUB,plate,acetone,NN1C(=NN=C1SCc1ccccc1)CN1C=C(N=N1)c1ccccc1
48084,YODPAJ,plate,ethyl acetate,Cc1ccc(NC(=O)CN2C=C(N=N2)c2ccccc2)cc1
48085,YODPEN,prismatic stick,ethanol,COc1ccc(O)c(C=Nc2ccc(Cl)cc2)c1
48086,YODPIR,block,methanol,Cc1ccc(cc1)C(=O)C(=O)c1ccc(C)cc1
48087,YODPOX,block,methanol,Fc1ccc(cc1)C(=O)C(=O)c1ccc(F)cc1
48088,YODPUD,plate,ethyl acetate,Cc1ccc(cc1)C(=O)OC(CN1N=Nc2ccccc12)C(=O)c1ccccc1Cl
48089,YODRAL,platelet,toluene,COc1cc(O)c2C(=O)OC3=C(c2c1)C(C)(O)C(=C(OC)C3=O)Cl
48090,YODREP,needle,toluene,CC(C)(C)[Si](C)([Si]1([Li](O2CCCC2)[Si]([Li]1O1CCCC1)([Si](C)(C(C)(C)C)C(C)(C)C)[Si](C)(C(C)(C)C)C(C)(C)C)[Si](C)(C(C)(C)C)C(C)(C)C)C(C)(C)C
48091,YODROZ,block,ethanol,C1CCC2N=C(c3ccccc3)C(=NC2C1)c1ccccc1
48092,YODXAR,prism,isopropyl acetate,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC42CCC(=O)O4)C13
48093,YODXAS01,prism,evaporation of tetrahydrofurane (298 K),COc1cccc(C=Nc2ccc3ccccc3c2)c1O
48094,YODXUM01,block,evaporation of acetonitrile,Oc1ccc(O)c(C=Nc2cccc3ccccc23)c1
48095,YODYIB01,needle,evaporation of ethanol,COc1cccc(C=NC(c2ccccc2)c2ccccc2)c1O
48096,YOFFAD,Prism,Re-crystallisation from solvent: Dichloromethane,Brc1ccc2N(c3ccc(cc3)N3c4ccccc4c4ccccc34)c3ccc(Br)cc3c2c1
48097,YOFFEH,lamina,"Re-crystallisation from solvent: N,N-dimethylformamide",Brc1ccc2c(c1)N(c1ccc(cc1)N1c3ccccc3c3ccccc13)c1cc(Br)ccc21
48098,YOFFIL,prism,Re-crystallisation from solvent: tetrahydrofuran,Brc1ccc2N(c3ccc(cc3)N3c4ccccc4c4cc(Br)ccc34)c3ccccc3c2c1
48099,YOFHUX,block,toluene,CC(C)c1cccc(C(C)C)c1NC(=S)Nc1c(cccc1C(C)C)C(C)C
48100,YOFJAF,block,toluene,CC(C)c1cccc(C(C)C)c1N=C=Nc1c(cccc1C(C)C)C(C)C
48101,YOFJEJ,block,toluene,Cc1cc(C)c(N=C=Nc2c(C)cc(C)cc2C)c(C)c1
48102,YOFJIN,block,toluene,CC(C)c1cccc(C(C)C)c1N1C(N(c2c(cccc2C(C)C)C(C)C)B1(Cl)Cl)=N(c1ccccc1)c1ccccc1
48103,YOFJOT,block,toluene,Cc1cc(C)c(N2C(N(c3c(C)cc(C)cc3C)B2(Cl)Cl)=N(c2ccccc2)c2ccccc2)c(C)c1
48104,YOFNEN,platelet,chloroform,CC1C=CCC(=O)NC1c1ccccc1
48105,YOFNOX,block,dichloromethane,OC1C(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C(COC(=O)c2ccccc2)OC1C1(CC1)NC(=O)c1ccccc1
48106,YOFROB,needle,dimethylformamide,O=C1c2ccccc2C(=O)c2cc3C(=O)c4ccccc4C(=O)c3cc12
48107,YOFVOG01,plate,acetonitrile,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)NC1CC(C)(C)N(OC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)C1(C)C
48108,YOFVUM01,plate,ethyl acetate/hexane,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)NC1CC(C)(C)N([O])C(C)(C)C1
48109,YOFWEY,prism,Ethyl acetate/dichloromethane/petroleum ether,FC1(F)CCCCOC(=O)CCCC(F)(F)CC1
48110,YOFWIC,platelet,Ethyl acetate/chloroform/hexane,FC1(F)CCCCCCC(=O)OCCCC1
48111,YOFWOG,prismatic,dichloromethane/heptane,CC1(O)CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C
48112,YOFWUM,plate,methanol,CC(C)(C)Oc1c(F)c(Br)c(F)c(F)c1C#Cc1ccncc1
48113,YOFXEX,plate,di-isopropyl ether,Fc1c(F)c(C#Cc2cc[n+]([O-])cc2)c(F)c(F)c1Br
48114,YOGDIJ,rhomboid,Acetone,Clc1ccc(cc1)N1Cc2cc(Cl)ccc2N=C1
48115,YOGLEO,plate,dichloromethane / petroleum ether,ON(C(c1ccccc1)C1=CN=C2C=CC=CN12)c1ccccc1
48116,YOGLUD,needle,dichloromethane/methanol,CC(C)(C)C(C#C)=C=C(C#CC12=C3(C)C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%14=C%10C8=C8C%10=C%14C%14=C%15C%16=C%17C(=C%13%14)C%13=C%12C%12=C%14C%18=C%13C%17=C%13C%17=C%18C%18=C(C4=C4C(=C%14%18)C(=C%11%12)C9=C64)C3=C%17C3=C1C1=C(C%15=C%10C4=C1C2=C5C7=C84)C%16=C%133)C(C)(C)C
48117,YOGMUE,block,diethyl ether,C1CN=C2N(C1)CCCN2c1cccc(n1)N1CCCN2CCCN=C12
48118,YOGRIX,parallelepiped,Dichloromethane/Hexane,CC1(C)OC2C(O)CC3C(C2O1)N3N1C(=O)c2ccccc2C1=O
48119,YOGSUL,block,dichloromethane / ethyl acetate,CC(C)C1CCC2(C)C3CC4C5CCCC64OC(O)CC26C1N5C3
48120,YOGVOG,cut block,diethyl ether,CC(C)P(C(C)C)c1ccc(cc1)P(C(C)C)C(C)C
48121,YOGVUM,cut block,dichloromethane,C1CCC(CC1)P(C1CCCCC1)c1ccc(cc1)P(C1CCCCC1)C1CCCCC1
48122,YOGXUO,parallelepiped,toluene,C[Si](C)(C)N([Si](C)(C)C)[Ca](O=P(c1ccccc1)(c1ccccc1)c1ccccc1)(O=P(c1ccccc1)(c1ccccc1)c1ccccc1)N([Si](C)(C)C)[Si](C)(C)C
48123,YOGYAV,prism,hexane,Cc1cc(C)c(N2C=CN([C]2[Ca](N([Si](C)(C)C)[Si](C)(C)C)N([Si](C)(C)C)[Si](C)(C)C)c2c(C)cc(C)cc2C)c(C)c1
48124,YOGYID,block,hexane,Cc1cc(C)c(N2C=CN([C]2[Ba](N([Si](C)(C)C)[Si](C)(C)C)N([Si](C)(C)C)[Si](C)(C)C)c2c(C)cc(C)cc2C)c(C)c1
48125,YOGYOJ,block,hexane,Cc1cc(C)c(N2C=CN([C]2[Sr](N([Si](C)(C)C)[Si](C)(C)C)N([Si](C)(C)C)[Si](C)(C)C)c2c(C)cc(C)cc2C)c(C)c1
48126,YOHDOP,regular needle,ethanol,Brc1ccc(cc1)C1N(CCC2=C1Nc1ccccc21)Cc1ccccc1
48127,YOHFAE,block,in-situ crystallisation at 248K,Cc1ccc(c(C)c1)N(=O)=O
48128,YOHHIN,rhomboid,chloroform/n-hexane,CC(C)=NN1N=NN=C1N=[N+]=[N-]
48129,YOHHOT,block,dichloromethane,CC(C)C(COc1ccc(cc1NC(C)=O)C(F)(F)F)NC(C)=O
48130,YOHKIQ,prism,methanol,COC(=O)C1C2CC(C)(C)CN2C(=O)N1S(=O)(=O)c1ccc(C)cc1
48131,YOHKOW,prism,dichloromethane/hexane,CC(C(=C)C#Cc1ccc(Br)cc1)P(=O)(c1ccccc1)c1ccccc1
48132,YOHLAJ,block,ethyl acetate,C[Si]1(C)CC[Si](C)(C)c2c(C#Cc3ccccc3)c3c(c(C#Cc4ccccc4)c12)[Si](C)(C)CC[Si]3(C)C
48133,YOHLEN,plate,ethyl acetate,C[Si](C)(C)c1c(C#Cc2ccccc2)c(c(c(C#Cc2ccccc2)c1[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C
48134,YOHMAL,block,Sublimation,FC(F)(F)C(Cc1ccccc1)(Cc1ccccc1)C#N
48135,YOHMOY,platelet,ethanol,c1ccc(cc1)N(c1ccccc1)c1ccc2ccccc2c1c1c(ccc2ccccc12)N(c1ccccc1)c1ccccc1
48136,YOHNUF,needle,chloroform,OCCC(Sc1ccccc1)=CC=C(CCO)Sc1ccccc1
48137,YOHPOD,block,dichloromethane/hexane,Cc1ccc(cc1)N(c1ccc(C)cc1)c1ccc2c(ccc3ccc4ccc5cc(ccc5c4c23)B(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c1
48138,YOHPUJ,block,dichloromethane/hexane,COc1ccc2c(ccc3ccc4c(cccc4c23)N(c2ccc(C)cc2)c2ccc(C)cc2)c1
48139,YOHQEU,block,dichloromethane/hexane,Cc1ccc(cc1)N(c1ccc(C)cc1)c1cccc2c1ccc1ccc3cc(ccc3c21)B(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
48140,YOHXEZ,needle,hexane/ethyl acetate,CN(C)c1ccc(cc1)N1N=NC(=C1C=C(C#N)C#N)[Si](C)(C)C
48141,YOHYUS01,plate,Sublimation,S1c2cc(ccc2C2=C1c1ccc(cc1S2)c1cccnc1)c1cccnc1
48142,YOHZED,needle,Sublimation,S1c2cc(ccc2C2=C1c1ccc(cc1S2)c1ccncc1)c1ccncc1
48143,YOJBEG,prism,dichloromethane/hexane,CN1c2ccccc2N=C1C1C2CCCCC12B1OC(C)(C)C(C)(C)O1
48144,YOJBIK,prism,dichloromethane/hexane,CN1c2ccccc2N=C1C1CCC1B1OC(C)(C)C(C)(C)O1
48145,YOJBOQ,prism,dichloromethane/hexane,CN1C(=Nc2ccccc12)C1CC1c1ccccc1
48146,YOJBUV,wedge,toluene,Fc1c(F)c(F)c2c(Sc3c(F)c4c(Sc5c(F)c(F)c(F)c(F)c45)c(F)c23)c1F
48147,YOJCAC,very thin flake,toluene,Fc1c(F)c(c(F)c2Sc3c(F)c4c(Sc5c(F)c(c(F)c(F)c45)C(F)(F)F)c(F)c3c12)C(F)(F)F
48148,YOJCIK,thin wedged rod,chloroform/methanol,CCCCCCc1c2Sc3c(F)c(F)c(F)c(F)c3c2c(CCCCCC)c2Sc3c(F)c(F)c(F)c(F)c3c12
48149,YOJCOQ,thin needle,chloroform/methanol,CCCCCCCCCCCCc1c2Sc3c(F)c(F)c(F)c(F)c3c2c(CCCCCCCCCCCC)c2Sc3c(F)c(F)c(F)c(F)c3c12
48150,YOJDEI,thick plate,ether/hexane,ClCCN(CC#C)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(=O)=O
48151,YOJFAG,plaquet,cyclohexane/methanol,CC1(C)NC(=O)C2CCCN12
48152,YOJFOU,block,dichloromethane/n-hexane,COC(=O)C1C(C(=O)OC1(C(C)=O)C(C)=O)=P(c1ccccc1)(c1ccccc1)c1ccccc1
48153,YOJJOX,rod,acetonitrile/acetone,S1C(=CC=C1c1ccccn1)c1ccccn1
48154,YOJKUE,tablet,hexane,CCOP(=O)(OCC)C1(SC)SC(SC1(c1ccccc1)c1ccccc1)[Si](C)(C)C
48155,YOJLAL,prism,dichloromethane/hexane,COC(=O)C(O)(C(=O)OC)C1(NC(=O)C=C1)N1C(=O)C=CC1=O
48156,YOJMOA,plate,acetonitrile,CCP12(OC(c3ccccc13)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)OC(c1ccccc21)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
48157,YOJPAP,block,sublimation,FC1=C(F)C2=CSC=C2C(=C1F)F
48158,YOJWOL01,rod,dichloromethane/hexane,CC1(Cl)CCC(C)(C(=O)Nc2cc(Cl)cc(Cl)c2)C1=O
48159,YOJXIG,block,hexane/chloroform,CC(=O)CCC(CCC(C)=O)(C#N)N(=O)=O
48160,YOJXOM09,plate,water,[NH3+]C(CCS)C(=O)[O-]
48161,YOKBIK,Platelet,hexane,CCCCCCCCc1ccc2c(SC3=C2Sc2cc(CCCCCCCC)ccc32)c1
48162,YOKBOQ,Platelet,hexane,CCCCCCCCCCc1ccc2c(SC3=C2Sc2cc(CCCCCCCCCC)ccc32)c1
48163,YOKBUW,prism,pentane,C[Si](C)(C)OC(=C=C(c1ccccc1)[Si](C)(C)C)c1ccccc1
48164,YOKCAD,plate,pentane,COc1ccc(cc1)C(=C=C(O[Si](C)(C)C)C1=CC=CO1)[Si](C)(C)C
48165,YOKCAE,prism,diethyl ether,COc1c(C)c(OS(=O)(=O)c2ccc(C)cc2)c2CC3CNCC(=O)N3C(COC(=O)c3ccccc3)c2c1OC
48166,YOKCEI,block,ethyl acetate/hexane,COc1c(C)c(O)c2CC3CN(C)CC(C#N)N3C(CO)c2c1OC
48167,YOKDUZ,block,Vapour Deposition,[BH3][P](Cc1ccccc1B1OC(C)(C)C(C)(C)O1)(c1ccccc1)c1ccccc1
48168,YOKGOV,brick,acetonitrile/water,CC(C)C1(C(=O)C(C)(C)C)c2ccccc2c2ccccc12
48169,YOKHEM,prism,benzene,COc1cc(cc(OC)c1OC)C(O)=CC(=O)C=C(O)c1cc(OC)c(OC)c(OC)c1
48170,YOKHUC,plate,ethanol/acetonitrile,CC12C3C=CC=NN3C(C1C(=O)N(c1ccccc1)C2=O)C(=O)c1ccc(Br)cc1
48171,YOKKIT,block,dichloromethane/methanol,COC(=O)C1CC2CC3C4(C)CC(OC(=O)C4(O)CCC13C(=O)O2)C1=COC=C1
48172,YOKLOA,needle,chloroform/ethanol,CN1C2(c3ccc(cc3Oc3cc(ccc23)N2CCCC2)N2CCCC2)c2ccccc2S1(=O)=O
48173,YOKMEQ,prismatic,dichloromethane/ethanol,C1SC23c4ccccc4C(C4c5ccccc5C2(S1)c1ccccc41)c1ccccc31
48174,YOKQIB,block,ethyl acetate,CC1(C)CCCC(OS(C)(=O)=O)(C#N)C2CCC3OC3C12
48175,YOKQIY,hexagonal rod,95% ethanol,CC(C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(O)=O
48176,YOKQOE,block,acetone/petroleum ether,CC(=O)N1C(=O)C(c2ccccc12)C1(O)C(=O)N(C(C)=O)c2ccccc12
48177,YOKRUN,prism,chloroform,CC1(C)N(C(=O)OC1=O)S(=O)(=O)c1ccccc1N(=O)=O
48178,YOKSIB,prism,dichloromethane/pentane,CC(C)(C)N1C=C[N+](=C1CCCCO[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C
48179,YOKTEZ,plate,diethyl ether/hexane,FCCN(CC#C)c1ccc(Sc2ccc(cc2)N(=O)=O)cc1
48180,YOKTID,slab,dichloromethane/pentane,CCOC(=O)CNc1ccc(Sc2ccc(cc2)N(=O)=O)cc1
48181,YOKTOJ,block,dichloromethane/pentane,O=N(=O)c1ccc(Sc2ccc(cc2)N(CC#C)CC#C)cc1
48182,YOKTUP,needle,dichloromethane/pentane,O=S(c1ccc(cc1)N(CC#C)CC#C)c1ccc(cc1)N(=O)=O
48183,YOKVAX,slab,dichloromethane/pentane,ClCCN(CCCl)c1ccc(cc1)N=Nc1ccccc1
48184,YOKWOL,block,pentane/tetrahydrofuran,Cc1cc(C)c([PH+](C=C(C)[BH-](c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1
48185,YOKWUQ01,prism,methanol/chloroform,COC(=O)COc1c2Cc3cccc(Cc4cccc(Cc5cccc(Cc1ccc2)c5O)c4OCC(=O)OC)c3O
48186,YOKYAZ,plate,heptane,Cc1cc[n+](cc1)[B-]1(Cl)C(=C(c2ccccc2)C(=C1c1ccccc1)c1ccccc1)c1ccccc1
48187,YOKYIH,plate,heptane,C[Si](C)(C)N(B1C(=C(c2ccccc2)C(=C1c1ccccc1)c1ccccc1)c1ccccc1)[Si](C)(C)C
48188,YOLBOQ,block,ethyl acetate,C[n+]1ccc([S-])cc1
48189,YOLGIS,Needle,Re-crystallisation from solvent: Chloroform/acetone,Fc1ccc(OC(=O)Nc2ccccn2)cc1
48190,YOLGOY,Needle,Re-crystallisation from solvent: Chloroform/acetone,Clc1ccc(OC(=O)Nc2ccccn2)cc1
48191,YOLGUE,Needle,Re-crystallisation from solvent: Tetrahydrofuran,Brc1ccc(OC(=O)Nc2ccccn2)cc1
48192,YOLHIQ,block,acetic acid,OC(=O)c1cc(nc(c1)c1ccccc1)c1ccccc1
48193,YOLHIR,block,n-hexane,CC(C)c1cccc(C(C)C)c1N1C=C2C=CC=CN2P1N([Si](C)(C)C)[Si](C)(C)C
48194,YOLJUF,prism,dichloromethane/n-hexane,CCOP(=O)(Cc1ccc(NC(=S)NP(=S)(OC(C)C)OC(C)C)cc1)OCC
48195,YOLLEQ,lath,ethyl acetate/hexane,Cc1ccc(C=CC=C2C(=O)OC(C)(C)OC2=O)cc1
48196,YOLMOD,thin plate,D-chloroform,CC(=CCl)C(Cl)CC(Cl)C(C)(Br)C(O)CBr
48197,YOLNOE,block,Methanol,CC=C(C)C(=O)OC1CC2(C)C(CCC3OC23C)C(C)(CCC2=CC(=O)OC2)C1C
48198,YOLPEX,Block,acetone / chloroform,Fc1ccc(OC(=O)Nc2cccnc2)cc1
48199,YOLPIA,prism,ethyl acetate/petroleum ether,Cc1cc(c(F)c(c1)C(C)(C)C)C(C)(C)C
48200,YOLPIB,Plate,acetone / chloroform,Clc1ccc(OC(=O)Nc2cccnc2)cc1
48201,YOLPOH,Prism,acetonitrile,Brc1ccc(OC(=O)Nc2cccnc2)cc1
48202,YOLPUN,Block,chloroform,Fc1cccc(OC(=O)Nc2cccnc2)c1
